sender_address,recipient_address,amount,timestamp,metadata
3EVL4nZteh5URusian9C2XqPWFzFrgNvGc,3Q9vBUocCwgkBnPJbcayaKeDPx91G8F17M,0.01000859,2019-06-21T11:02:59+00:00,5a2957ec9601664255bd8687beda2b822bd5992f116439d2a2c06fb2810e43ad
3EVL4nZteh5URusian9C2XqPWFzFrgNvGc,3EVL4nZteh5URusian9C2XqPWFzFrgNvGc,0.19896615,2019-06-21T11:02:59+00:00,5a2957ec9601664255bd8687beda2b822bd5992f116439d2a2c06fb2810e43ad
3EVL4nZteh5URusian9C2XqPWFzFrgNvGc,3Lpoy53K625zVeE47ZasiG5jGkAxJ27kh1,1e-05,2019-02-14T14:18:38+00:00,4b6e7ae71c4a3fc558396b4130012a48aab7b4bd8a5fa4b19c8bd3561764ef48
3EVL4nZteh5URusian9C2XqPWFzFrgNvGc,35hSvKFY4CTE9gd6J9LPrkuVv6GtBdM35o,0.00945281,2019-02-14T14:18:38+00:00,4b6e7ae71c4a3fc558396b4130012a48aab7b4bd8a5fa4b19c8bd3561764ef48
3Lpoy53K625zVeE47ZasiG5jGkAxJ27kh1,3EVL4nZteh5URusian9C2XqPWFzFrgNvGc,0.00948649,2019-01-24T18:28:07+00:00,dee6c0da97d0936d9789648febc6c425fe2452ed0a920a976c41a35ec3f098f9
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,377JZuuZsdUBLi6RU5y5h5X3rHguWJq7kT,0.02775242,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,32jRZk5JQPtpeZMHMUDmQgsF5Mes697mhM,0.03592292,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,3QtgxLxy1hE8oaMhsDQWwYLtf21mwmJVRp,1.6821172,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,36hLx7HjsVLK49RH1A5ExAnd8R4ML8yEmT,1.12699588,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,338UWfgiXmZYBWwx7fZdJ7Jj2GoAVFxPWn,0.1495,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,1GMSijchVKbK3xccNo2iwnJtEH9JKDtAYM,0.0558,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,31yTRoaaBQC6y6ZpeR6ryDmZw14EAy8jvR,0.0995,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,1EbrnpmswsgW5UNLXFySqcRMxYj3gQwsxS,0.1936375,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,3Lpoy53K625zVeE47ZasiG5jGkAxJ27kh1,0.0095,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,1NNERTqX32HGHhGfquZ3U5FySqkYEG8ADo,0.0056802,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,36MqJ5cgkHLhmwdB5nFiaqduQHEW6NkMsj,0.00127,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,3Aw1WsfFdU4uvDz44Sm7MTFd1qaUb8HQkC,0.08405975,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,1Aw6oEETV92YNtV5j4VzpNWcwNyBgQsmnu,0.06351545,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,3JEH6UccpigDZCrZbR9udQJCwt47Ut8GR6,0.05,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,36omoUDyEaM7nB6YnrmcnbCXrWPTBTDokD,0.09725328,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
1KxCfRB6y7F5TcR7Jg9CozUxqxcm5pA54a,1N52wHoVR79PMDishab2XmRHsbekCdGquK,1.31422844,2019-01-24T18:03:04+00:00,45fed4bd408f333fdaed7d6da58aa5c79f0b3e94b635cc997c5958e03b0a64b0
