sender_address,recipient_address,amount,timestamp,metadata
0x1db3439a222c519ab44bb1144fc28167b4fa6ee6,0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0.25,2015-09-28T08:24:43+00:00,0x9b629147b75dc0b275d478fa34d97c5d4a26926457540b15a5ce871df36c23fd
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,0.00012,2015-10-01T18:08:05+00:00,0x6ff0860e202c61189cb2a3a38286bffd694acbc50577df6cb5a7ff40e21ea074
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,9e-05,2015-10-01T18:34:11+00:00,0xf3c0067e8aca43cf421dc502c0976525b89727fdfaee12bf356895f3b2bd7205
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x82afa2c4a686af9344e929f9821f3e8c6e9293ab,0.001,2015-10-01T18:37:53+00:00,0x3143895f399c642f861af2522feef8b61385593f390c53effa40836800af1ace
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x82afa2c4a686af9344e929f9821f3e8c6e9293ab,0.001,2015-10-01T18:41:26+00:00,0x021304206b2517c3f8f2df07014a55b79aac2ae097488fa807cc88eccd851a50
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x82afa2c4a686af9344e929f9821f3e8c6e9293ab,0.0,2015-10-01T18:42:47+00:00,0xfc99fb94a17ab02fd58062498e8c348abaeeff8addf96609cb58f0c55e295761
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,0.00016,2015-10-02T10:52:10+00:00,0x66590e1f93e649099e253739512ad8735f9bbaba3016ca190e12cb10d5b1951b
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,0.0,2015-10-02T11:06:13+00:00,0x23e998729d0ca7fd4f0dc880d7b54ee1ef3afb9dda505b00b74337c4aa453f5e
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,0.0,2015-10-02T11:09:12+00:00,0x979d49e48626ac9f440bcd8f35b04bf9cb4430934f6bc1df1bc73f178fc36369
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,0.0,2015-10-02T11:09:12+00:00,0x8a537d60710a41af8ca477f8e1af6c1498c4ca4046c3429f782151afcaa24b12
0xd8da6bf26964af9d7eed9e03e53415d37aa96045,0x7e2d0fe0ffdd78c264f8d40d19acb7d04390c6e8,0.0,2015-10-02T11:09:18+00:00,0x55c749e2dfefb46060a455ea2037319c802c8f76008dc8a4d3fdf2c99dc6201c
