sender_address,recipient_address,amount,timestamp,metadata
0x9696f59e4d72e237be84ffd425dcad154bf96976,0x782ad740c44eebd3a915a3df66572f238ace7fa5,0.9998,2025-12-16T15:48:35+00:00,0x2b05a5d9fe51eaa599d508ec38e92a6af1a81535745fe3826140baed2269662e
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.9,2025-12-16T15:51:47+00:00,0xe640aaf001d3d6257a7bd4180da8227590172bb48619f70d6f7d1125e1f84ecf
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x5026f006b85729a8b14553fae6af249ad16c9aab,0.0,2025-12-16T15:51:59+00:00,0x04ffa710c99b8c2e39ea5fdc372a46ee85ddbe97ee638ee640e82176fae49089
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-17T19:13:35+00:00,0xe7dabe8cbb368d0b444e34a5e2d0ae917a747dfa1db4952a34fe60ebe570f70e
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.8,2025-12-17T19:14:11+00:00,0x43a988a6cb9b623dafcd07430df4e077faa40064d41335835ee2edc2da762660
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xd1f17b7a6bff962659ed608bcd6d318bb5fbb249,0.0,2025-12-17T19:14:23+00:00,0xc5e653a8f2a37d79b4ac36d487d0d42154940d2ebf633765ccbdd1788cace13b
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.1,2025-12-20T13:44:47+00:00,0x04e0702f43540772c759c17f01dc8a77a462c13543ae7caedc24dec09c23fd90
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x8cb61bdc183910c72358bd0664f7c4f639cac01f,0.0,2025-12-20T13:44:59+00:00,0x6cd9d02d4b139132dfc713324c3a2ff5b47cc9d9564959879fd04aa6ff6cd4c5
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-20T14:01:47+00:00,0xa230085c2125c9be8d352ad8ece8d110dc3eaea0304cad4dca6e3a98892bacd0
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xeec4ce6e4356fc14e4b940f2a0785991b402c30c,0.0,2025-12-20T14:01:59+00:00,0xc8ed11a2966682a2ceb917dea4d2db5e7fe61a4daec245b18bfc61cc50c3ad30
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-20T16:26:11+00:00,0x6769bb96c8bb47be92efd3290667ecfc46a63c17078eddd09603e0a4ad842b01
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-20T16:26:23+00:00,0x09388c7d43aae2604a76cbea359c044739ab61ff1a8c2b5e40d42e121335c065
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-21T15:09:47+00:00,0x98f0081320ea594da64ee4225fe7193e5b89d411b755b65ea44483243c40b083
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x6a6cacbc76cdb95c45c90627dcd3d3c59f49710a,0.0,2025-12-21T15:09:59+00:00,0xf9f5a79a0758e42e0fe19a09aae8ed91ab0e55c292afdfff0fabe9b707e2038e
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.07,2025-12-21T15:10:35+00:00,0x0892c29a8a8570a687eea555edf37954faccbd229efcec1cad82363a446822b0
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xc3e691246f84c6fde053f6053f9e2001006595e2,0.0,2025-12-21T15:10:47+00:00,0xe8cb59003cecf4993f11be6f1ca0ea33938bfa60d4d44b2ef3dca88e843982b1
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.066,2025-12-21T15:11:47+00:00,0xe6162ba7ee15616d289753712edd2316c020dcaced4b84bee2e9898d9375f08d
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x4448726b23483927c492f09c1dbfdffd3967b452,0.0,2025-12-21T15:11:59+00:00,0xf76db2d5d04186c6901abaa098bdfa5c26f49226081708e9d111993f1d7e15f5
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-22T15:12:35+00:00,0x49a090a9da5d1ee8cf5beee58f088d679009a7f87b126b686a0eaa602f883193
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-22T15:12:59+00:00,0x5382b2229ee81cd070aa5219ca7dbdf3da75cf865fbdc3b78210c2b1aa22be8d
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-22T15:13:35+00:00,0xcfff5133deb585870e89fb02b190bbc6925233b3ac140df7536786c38a40b3e8
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xc3f42ca0dcdfc9390a4ef881cb25116f5682def1,0.0,2025-12-22T15:13:47+00:00,0x08a43ae06db9a49f3d08c5240b59e34a5a1fa42c2bd1c5aec5b52fe7e120c28e
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-22T16:35:23+00:00,0x28e70cc5dea03b0bb4f94176096a168701aeb4f46beedd32761e697bf0264123
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-22T16:47:47+00:00,0x3f980450e8458193f1e6ffb52a507c64404ce4bd47ca40b43d63ddee6294be73
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-22T17:17:23+00:00,0x72fcd9fb35e0010983a174952af4322ac66396cfbe0250604fc83f0cc5175087
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.1,2025-12-22T17:17:59+00:00,0x1cb22be9c41a7c36beccee691725bfa3328ce67db687545522021d6ad8aa92f5
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-23T13:33:47+00:00,0x9893897a6167b66eaf8a83a5a7c26c433fae85f4c961ea758a471020556da6c0
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.5,2025-12-23T13:33:59+00:00,0x2f71c78b2f4f2890319babb6c2da6487efc63a9696e471dc9139217627c4e26d
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.1,2025-12-23T18:41:35+00:00,0x6169ce3f1a1fe43f52f1453a540c262c99f0f470beeabe9ebb35731d46f2a0e0
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xd663ce0c9f55968b42837954348eafeb5b9e5d82,0.0,2025-12-23T18:41:47+00:00,0x3b8a89566f28e3e95d4b80b7ce3e6ce48978a7ec575757b022c533e1df460cb8
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.1,2025-12-23T18:42:23+00:00,0x66bb0af32bf584bf1894e6d04982822149872b468cbb3a5882c5daef8c27165a
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x724f6188058697f9b4ba37280be0a91de169f5f0,0.0,2025-12-23T20:19:47+00:00,0xd3cef067bc37a9b52ebb95f11481e1551207604490912911b2a1eab37a97702f
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-23T20:19:59+00:00,0x0670cf6f4ec5c5c91a92b3163719417ec1fa57f7f99c8b2b5b58810ed3ae7bfe
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-24T13:15:23+00:00,0x1aa5da7e065d41d115048a0dbb39bde436c1d06f99b6a2ccafa206dfc971db5d
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x223342e18166118169bf13dff82ac93d4e00783f,0.0,2025-12-24T13:15:35+00:00,0xed173c44f86f6da0013f8e8a3a8bbbf069985ead3c63296ff85cdab3e5c31f02
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.1,2025-12-24T13:16:11+00:00,0x3fae30392316e2a3bb77531da281b55707f8c1226d2e5fb800170257ee46ed91
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xbf2b7abd91c93aec565e2eb2c9bb852b00edf7cc,0.0,2025-12-24T13:16:23+00:00,0x077863e484cf2ec9751ad17d180c868f8041523c58c4278326722c58779e3720
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-24T13:31:11+00:00,0x8834ec4e794d8ddb426db0612e75b2dc112131c6855fac9ed10577f922b35d46
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x2e99eb39ac38e1213e83ee85c53531c5b046eccc,0.0,2025-12-24T13:31:23+00:00,0x6a654e70f1135a888e25765130c92f2481736a0718aeb72c90538c15457e2495
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x12970e6868f88f6557b76120662c1b3e50a646bf,0.0,2025-12-24T13:32:11+00:00,0x23651277693d0d53897857c57200310b37a65b35458dd67581a47268d3f9fcdf
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.0,2025-12-24T13:32:23+00:00,0x95a6aabfbd43e11801d57bb519767b4499034a27f03739799e59eb7004241771
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-24T13:36:11+00:00,0x6fe079b55924e0e8adff71f9a7e4be9bc7db39fc4592f438cf44e4072651efb3
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x44de1c3ed0119e1b13f7a06befbf746af47ecea6,0.0,2025-12-24T13:36:23+00:00,0x2ebbd718504f0549b2f26e5f2cb00414d16f105a9452243b5407ef1258814a7b
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-24T13:37:35+00:00,0x3a1b0082350272299c629944d66ca85eada7a027b981afd99e2be956f104c96b
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x44010973375d320be6ec899d1ff5f99871bb1a19,0.0,2025-12-24T13:37:47+00:00,0xdd052e92192019dd1f6729e910de37ec58b2d7f47073b7104fbb5763b6e94e37
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-24T13:42:23+00:00,0x93d06beb581d6912cd448345399c1c17048d0b168209eaece5bc4b040b774cc5
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xc8e92440815ef4b6358a9f3abe85dc9e9ca8e8fb,0.0,2025-12-24T13:42:35+00:00,0x3900d0184edfb61cfe896f24383d94cd7a141e1076a211be7a532cdd3ac00bbc
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.03,2025-12-24T13:44:47+00:00,0x274219a078517269b691acfffdfc2993704ed228fd0287b066e0e6157abf5a51
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x783709dc72486e2cf74ee3ee3766a3e4db082e26,0.0,2025-12-24T13:44:59+00:00,0xb9da3eb1d3856b32012744cec42f7c32025a4fd461db550fd2b0fe89b84c3b3f
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-24T13:45:11+00:00,0xd84e3dc974399d9dd9d05b339946e05578ba45680b2d92629b3141700b3f2579
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0xb3c22eb9a7675fce555d826bff06544c2c4f1ded,0.0,2025-12-24T13:45:23+00:00,0x9a6991e1e43e9700c72ac2ab4df22fe69b3a2d1ba03722ad74c5c026cb1e3001
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.1,2025-12-24T13:46:11+00:00,0x4d4a9c1d2b704dfe8fe233086063322c400b9ce0945e9a30f29bf00b293451e5
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.066,2025-12-24T19:11:35+00:00,0xc7963892dca8a886414a029a19f0d11040e497c1bf7e49ae46d294780b1a94c7
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x9297a1fc603d231fe24bbb2ac8e8ff75de2c52ef,0.0,2025-12-24T19:11:47+00:00,0xbe361f42c1bd2001d71cd8b7da04230e6da43d03a44638771574540dadfbdb52
0x782ad740c44eebd3a915a3df66572f238ace7fa5,0x95fe5961368664c3da8879d7542149ddf0738d82,0.05,2025-12-25T06:06:47+00:00,0x352498408b75f7117acf5854be70f599a6cb679a4359de5923cac82c51224d3d
